0
0.039
0.079
0.119
0.158
0.198
0.238
0.277
0.317
0.357
0.397
0.437
0.477
0.517
0.557
0.597
0.637
0.677
0.718
0.758
0.798
0.838
0.879
0.919
0.96
1
1.041
1.081
1.122
1.163
1.203
1.244
1.285
1.326
1.366
1.407
1.448
1.489
1.53
1.571
1.612
1.653
1.694
1.735
1.776
1.817
1.858
1.899
1.941
1.982
2.023
2.064
2.106
2.147
2.188
2.23
2.271
2.312
2.354
2.395
2.436
2.478
2.519
2.561
2.602
2.644
2.685
2.727
2.768
2.81
2.851
2.893
2.934
2.976
3.017
3.059
3.1
3.142
3.184
3.225
3.267
3.308
3.35
3.391
3.433
3.474
3.516
3.557
3.599
3.64
3.682
3.723
3.765
3.806
3.848
3.889
3.931
3.972
4.013
4.055
4.096
4.138
4.179
4.22
4.262
4.303
4.344
4.385
4.427
4.468
4.509
4.55
4.591
4.633
4.674
4.715
4.756
4.797
4.838
4.879
4.92
4.961
5.002
5.043
5.084
5.124
5.165
5.206
5.247
5.288
5.328
5.369
5.41
5.45
5.491
5.532
5.572
5.613
5.653
5.694
5.735
5.775
5.815
5.856
5.896
5.937
5.977
6.017
6.058
6.098
6.138
6.179
6.219
6.259
6.299
6.339
6.38
6.42
6.46
6.5
6.54
6.58
6.62
6.66
6.701
6.741
6.781
6.821
6.861
6.901
6.941
6.981
7.021
7.06
7.1
7.14
7.18
7.22
7.26
7.3
7.34
7.38
7.42
7.46
7.5
7.54
7.579
7.619
7.659
7.699
7.739
7.779
7.819
7.859
7.899
7.939
7.979
8.019
8.059
8.099
8.138
8.178
8.218
8.258
8.298
8.338
8.378
8.418
8.458
8.499
8.539
8.579
8.619
8.659
8.699
8.739
8.779
8.819
8.86
8.9
8.94
8.98
9.02
9.061
9.101
9.141
9.181
9.222
9.262
9.302
9.343
9.383
9.423
9.464
9.504
9.545
9.585
9.626
9.666
9.707
9.747
9.788
9.828
9.869
9.909
9.95
9.991
10.031
10.072
10.113
10.153
10.194
10.235
10.276
10.316
10.357
10.398
10.439
10.48
10.52
10.561
10.602
10.643
10.684
10.725
10.766
10.807
10.848
10.889
10.93
10.971
11.012
11.053
11.094
11.135
11.176
11.217
11.259
11.3
11.341
11.382
11.423
11.465
11.506
11.547
11.588
11.63
11.671
11.712
11.753
11.795
11.836
11.877
11.919
11.96
12.001
12.043
12.084
12.126
12.167
